last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Lamb,Conor,0,0,0,Conor Lamb,1984-06-27,M,rep,PA,17.0,0,Democrat,https://lamb.house.gov,1224 Longworth House Office Building Washington DC 20515-3817,202-225-2301,0,0,RepConorLamb,RepConorLamb,0,UC7hX59n_ixS1Bz3f8Je02yA,L000588,0,N00041870,0,H8PA18181,0,412744,177656.0,Conor Lamb,0,21756.0,Conor Lamb
Lesko,Debbie,0,0,0,Debbie Lesko,1958-11-14,F,rep,AZ,8.0,0,Republican,https://lesko.house.gov,1214 Longworth House Office Building Washington DC 20515-0308,202-225-4576,0,0,RepDLesko,RepDebbieLesko,0,0,L000589,0,N00042056,0,H8AZ08158,0,412745,106483.0,Debbie Lesko,0,21757.0,Debbie Lesko
Cloud,Michael,0,0,0,Michael Cloud,1975-05-13,M,rep,TX,27.0,0,Republican,https://cloud.house.gov,512 Cannon House Office Building Washington DC 20515-4327,202-225-7742,0,0,RepCloudTX,0,0,0,C001115,0,N00041882,0,H8TX27049,10322.0,412746,177350.0,Michael Cloud (Texas),0,21758.0,Michael Cloud
Balderson,Troy,0,0,0,Troy Balderson,1962-01-16,M,rep,OH,12.0,0,Republican,https://balderson.house.gov,2429 Rayburn House Office Building Washington DC 20515-3512,202-225-5355,0,0,RepBalderson,0,0,0,B001306,0,N00042194,0,H8OH12180,0,412747,102781.0,Troy Balderson,0,21759.0,Troy Balderson
Hern,Kevin,R.,0,0,Kevin Hern,1961-12-04,M,rep,OK,1.0,0,Republican,https://hern.house.gov,1019 Longworth House Office Building Washington DC 20515-3601,202-225-2211,0,0,repkevinhern,0,0,0,H001082,0,N00040829,0,H8OK01157,0,412748,180004.0,Kevin Hern,0,21760.0,Kevin Hern
Morelle,Joseph,D.,0,0,Joseph D. Morelle,1957-04-29,M,rep,NY,25.0,0,Democrat,https://morelle.house.gov,1317 Longworth House Office Building Washington DC 20515-3225,202-225-3615,0,0,RepJoeMorelle,0,0,0,M001206,0,N00043207,0,H8NY25105,0,412749,4362.0,Joseph Morelle,0,21761.0,Joseph Morelle
Scanlon,Mary,Gay,0,0,Mary Gay Scanlon,1959-08-30,F,rep,PA,5.0,0,Democrat,https://scanlon.house.gov,1227 Longworth House Office Building Washington DC 20515-3805,202-225-2011,0,0,RepMGS,0,0,0,S001205,0,N00042706,0,H8PA07200,0,412750,178890.0,Mary Gay Scanlon,0,21762.0,Mary Gay Scanlon
Wild,Susan,Ellis,0,0,Susan Wild,1957-06-07,F,rep,PA,7.0,0,Democrat,https://wild.house.gov,1027 Longworth House Office Building Washington DC 20515-3807,202-225-6411,0,0,RepSusanWild,0,0,0,W000826,0,N00041997,0,H8PA15229,0,412751,178895.0,Susan Wild,0,21763.0,Susan Wild
Case,Ed,0,0,0,Ed Case,1952-09-27,M,rep,HI,1.0,0,Democrat,https://case.house.gov,2210 Rayburn House Office Building Washington DC 20515-1101,202-225-2726,0,0,RepEdCase,0,0,0,C001055,1693.0,N00025882,0,H2HI02128,0,400069,0,Ed Case,0,20322.0,Ed Case
Horsford,Steven,A.,0,0,Steven Horsford,1973-04-29,M,rep,NV,4.0,0,Democrat,https://horsford.house.gov,562 Cannon House Office Building Washington DC 20515-2804,202-225-9894,0,http://horsford.house.gov/rss.xml,RepHorsford,0,0,0,H001066,2147.0,N00033638,0,H2NV04011,79614.0,412559,44064.0,Steven Horsford,0,21339.0,Steven Horsford
Kirkpatrick,Ann,0,0,0,Ann Kirkpatrick,1950-03-24,F,rep,AZ,2.0,0,Democrat,https://kirkpatrick.house.gov,309 Cannon House Office Building Washington DC 20515-0302,202-225-2542,0,http://kirkpatrick.house.gov/rss.xml,RepKirkpatrick,0,0,0,K000368,1907.0,N00029260,0,H8AZ01104,1031338.0,412286,28425.0,Ann Kirkpatrick,0,20902.0,Ann Kirkpatrick
Stanton,Greg,0,0,0,Greg Stanton,1970-03-08,M,rep,AZ,9.0,0,Democrat,https://stanton.house.gov,207 Cannon House Office Building Washington DC 20515-0309,202-225-9888,0,0,RepGregStanton,0,0,0,S001211,0,N00041750,0,H8AZ09040,0,412753,72030.0,Greg Stanton,0,21968.0,Greg Stanton
Harder,Josh,0,0,0,Josh Harder,1986-08-01,M,rep,CA,10.0,0,Democrat,https://harder.house.gov,209 Cannon House Office Building Washington DC 20515-0510,202-225-4540,0,0,RepJoshHarder,0,0,0,H001090,0,N00040853,0,H8CA10126,0,412754,179326.0,Josh Harder,0,21930.0,Josh Harder
Porter,Katie,0,0,0,Katie Porter,1974-01-03,F,rep,CA,45.0,0,Democrat,https://porter.house.gov,1117 Longworth House Office Building Washington DC 20515-0545,202-225-5611,0,0,RepKatiePorter,0,0,0,P000618,0,N00040865,0,H8CA45130,0,412758,179393.0,Katie Porter,0,21954.0,Katie Porter
Levin,Mike,0,0,0,Mike Levin,1978-10-28,M,rep,CA,49.0,0,Democrat,https://mikelevin.house.gov,1030 Longworth House Office Building Washington DC 20515-0549,202-225-3906,0,0,RepMikeLevin,0,0,0,L000593,0,N00040667,0,H8CA49058,0,412760,179416.0,0,0,21939.0,Mike Levin
Neguse,Joe,0,0,0,Joe Neguse,1984-05-13,M,rep,CO,2.0,0,Democrat,https://neguse.house.gov,1419 Longworth House Office Building Washington DC 20515-0602,202-225-2161,0,0,RepJoeNeguse,0,0,0,N000191,0,N00041080,0,H8CO02160,0,412761,151075.0,Joe Neguse,0,21948.0,Joe Neguse
Crow,Jason,0,0,0,Jason Crow,1979-03-15,M,rep,CO,6.0,0,Democrat,https://crow.house.gov,1229 Longworth House Office Building Washington DC 20515-0606,202-225-7882,0,0,RepJasonCrow,0,0,0,C001121,0,N00040876,0,H8CO06229,0,412762,180218.0,Jason Crow,0,21912.0,Jason Crow
Hayes,Jahana,0,0,0,Jahana Hayes,1973-03-08,F,rep,CT,5.0,0,Democrat,https://hayes.house.gov,1415 Longworth House Office Building Washington DC 20515-0705,202-225-4476,0,0,RepJahanaHayes,0,0,0,H001081,0,N00043421,0,H8CT05245,0,412763,181744.0,Jahana Hayes,0,21931.0,Jahana Hayes
Waltz,Michael,0,0,0,Michael Waltz,1974-01-31,M,rep,FL,6.0,0,Republican,https://waltz.house.gov,213 Cannon House Office Building Washington DC 20515-0906,202-225-2706,0,0,RepWaltzPress,0,0,0,W000823,0,N00042403,0,H8FL06148,0,412764,182261.0,Michael Waltz,0,21981.0,Michael Waltz
Steube,W.,Gregory,0,0,W. Gregory Steube,1978-05-19,M,rep,FL,17.0,0,Republican,https://steube.house.gov,2457 Rayburn House Office Building Washington DC 20515-0917,202-225-5792,0,0,RepGregSteube,0,0,0,S001214,0,N00042808,0,H8FL17053,0,412766,117248.0,Greg Steube,0,21971.0,Greg Steube
McBath,Lucy,0,0,0,Lucy McBath,1960-06-01,F,rep,GA,6.0,0,Democrat,https://mcbath.house.gov,1513 Longworth House Office Building Washington DC 20515-1006,202-225-4501,0,0,replucymcbath,0,0,0,M001208,0,N00042813,0,H8GA06393,0,412769,178538.0,Lucy McBath,0,21944.0,Lucy McBath
San Nicolas,Michael,F. Q.,0,0,Michael F. Q. San Nicolas,1981-01-30,M,rep,GU,0.0,0,Democrat,https://sannicolas.house.gov,1632 Longworth House Office Building Washington DC 20515-5301,202-225-1188,0,0,GuamCongressman,CongressmanMichaelF.Q.SanNicolas,0,UCVroMJWH3jsh4shPSlp24sw,S001204,0,N00042619,0,H8GU01020,0,412770,0,0,0,0,Michael San Nicolas
Axne,Cynthia,0,0,0,Cynthia Axne,1965-04-20,F,rep,IA,3.0,0,Democrat,https://axne.house.gov,1034 Longworth House Office Building Washington DC 20515-1503,202-225-5476,0,0,RepCindyAxne,0,0,0,A000378,0,N00041104,0,H8IA03124,0,412772,179226.0,Cindy Axne,0,21902.0,Cindy Axne
Fulcher,Russ,0,0,0,Russ Fulcher,1973-07-19,M,rep,ID,1.0,0,Republican,https://fulcher.house.gov,1520 Longworth House Office Building Washington DC 20515-1201,202-225-6611,0,0,RepRussFulcher,0,0,0,F000469,0,N00041335,0,H8ID01124,0,412773,33091.0,Russ Fulcher,0,21920.0,Russ Fulcher
García,Jesús,G.,0,Chuy,"Jesús G. ""Chuy"" García",1956-04-12,M,rep,IL,4.0,0,Democrat,https://chuygarcia.house.gov,1519 Longworth House Office Building Washington DC 20515-1304,202-225-8203,0,0,RepChuyGarcia,0,0,0,G000586,0,N00042114,0,H8IL04134,0,412774,6261.0,Jesus Garcia,0,21921.0,"Jesús ""Chuy"" García"
Casten,Sean,0,0,0,Sean Casten,1971-11-23,M,rep,IL,6.0,0,Democrat,https://casten.house.gov,2440 Rayburn House Office Building Washington DC 20515-1306,202-225-4561,0,0,RepCasten,0,0,0,C001117,0,N00041338,0,H8IL06139,0,412775,176982.0,Sean Casten,0,21906.0,Sean Casten
Underwood,Lauren,0,0,0,Lauren Underwood,1986-10-04,F,rep,IL,14.0,0,Democrat,https://underwood.house.gov,1130 Longworth House Office Building Washington DC 20515-1314,202-225-2976,0,0,RepUnderwood,0,0,0,U000040,0,N00041569,0,H8IL14174,0,412776,177001.0,0,0,21979.0,Lauren Underwood
Baird,James,R.,0,0,James R. Baird,1945-06-04,M,rep,IN,4.0,0,Republican,https://baird.house.gov,1314 Longworth House Office Building Washington DC 20515-1404,202-225-5037,0,0,RepJimBaird,0,0,0,B001307,0,N00041954,0,H8IN04199,0,412777,86013.0,James Baird,0,21903.0,Jim Baird (politician)
Pence,Greg,0,0,0,Greg Pence,1956-11-14,M,rep,IN,6.0,0,Republican,https://pence.house.gov,211 Cannon House Office Building Washington DC 20515-1406,202-225-3021,0,0,RepGregPence,0,0,0,P000615,0,N00041956,0,H8IN06129,0,412778,177876.0,Greg Pence,0,21952.0,Greg Pence
Davids,Sharice,0,0,0,Sharice Davids,1980-05-22,F,rep,KS,3.0,0,Democrat,https://davids.house.gov,1541 Longworth House Office Building Washington DC 20515-1603,202-225-2865,0,0,RepDavids,0,0,0,D000629,0,N00042626,0,H8KS03155,0,412780,181201.0,Sharice Davids,0,21914.0,Sharice Davids
Trahan,Lori,0,0,0,Lori Trahan,1973-10-27,F,rep,MA,3.0,0,Democrat,https://trahan.house.gov,2439 Rayburn House Office Building Washington DC 20515-2103,202-225-3411,0,0,RepLoriTrahan,0,0,0,T000482,0,N00041808,0,H8MA03106,0,412781,182310.0,Lori Trahan,0,21977.0,Lori Trahan
Pressley,Ayanna,0,0,0,Ayanna Pressley,1974-02-03,F,rep,MA,7.0,0,Democrat,https://pressley.house.gov,1108 Longworth House Office Building Washington DC 20515-2107,202-225-5111,0,0,RepPressley,0,0,0,P000617,0,N00042581,0,H8MA07032,0,412782,122700.0,Ayanna Pressley,0,21955.0,Ayanna Pressley
Trone,David,J.,0,0,David J. Trone,1955-09-21,M,rep,MD,6.0,0,Democrat,https://trone.house.gov,1110 Longworth House Office Building Washington DC 20515-2006,202-225-2721,0,0,repdavidtrone,0,0,0,T000483,0,N00039122,0,H6MD08549,0,412783,167336.0,David Trone,0,21978.0,David Trone
Slotkin,Elissa,0,0,0,Elissa Slotkin,1976-07-10,F,rep,MI,8.0,0,Democrat,https://slotkin.house.gov,1210 Longworth House Office Building Washington DC 20515-2208,202-225-4872,0,0,RepSlotkin,0,0,0,S001208,0,N00041357,0,H8MI08102,0,412784,181080.0,Elissa Slotkin,0,21965.0,Elissa Slotkin
Levin,Andy,0,0,0,Andy Levin,1960-08-01,M,rep,MI,9.0,0,Democrat,https://andylevin.house.gov,312 Cannon House Office Building Washington DC 20515-2209,202-225-4961,0,0,RepAndyLevin,0,0,0,L000592,0,N00042149,0,H8MI09118,0,412785,66287.0,Andy Levin,0,21940.0,Andy Levin
Stevens,Haley,M.,0,0,Haley M. Stevens,1983-06-24,F,rep,MI,11.0,0,Democrat,https://stevens.house.gov,1510 Longworth House Office Building Washington DC 20515-2211,202-225-8171,0,0,RepHaleyStevens,0,0,0,S001215,0,N00040915,0,H8MI11254,0,412786,181092.0,Haley Stevens,0,21972.0,Haley Stevens
Tlaib,Rashida,0,0,0,Rashida Tlaib,1976-07-24,F,rep,MI,13.0,0,Democrat,https://tlaib.house.gov,1628 Longworth House Office Building Washington DC 20515-2213,202-225-5126,0,0,RepRashida,0,0,0,T000481,0,N00042649,0,H8MI13250,0,412787,105368.0,Rashida Tlaib,0,21975.0,Rashida Tlaib
Hagedorn,Jim,0,0,0,Jim Hagedorn,1962-08-04,M,rep,MN,1.0,0,Republican,https://hagedorn.house.gov,1433 Longworth House Office Building Washington DC 20515-2301,202-225-2472,0,0,RepHagedorn,0,0,0,H001088,0,N00031390,0,H0MN01045,0,412788,146027.0,Jim Hagedorn,0,21929.0,Jim Hagedorn
Craig,Angie,0,0,0,Angie Craig,1972-02-14,F,rep,MN,2.0,0,Democrat,https://craig.house.gov,2442 Rayburn House Office Building Washington DC 20515-2302,202-225-2271,0,0,RepAngieCraig,0,0,0,C001119,0,N00037039,0,H6MN02131,0,412789,166261.0,Angie Craig,0,21910.0,Angie Craig
Phillips,Dean,0,0,0,Dean Phillips,1969-01-20,M,rep,MN,3.0,0,Democrat,https://phillips.house.gov,2452 Rayburn House Office Building Washington DC 20515-2303,202-225-2871,0,0,RepDeanPhillips,0,0,0,P000616,0,N00041134,0,H8MN03143,0,412790,181357.0,Dean Phillips,0,21953.0,Dean Phillips
Omar,Ilhan,0,0,0,Ilhan Omar,1981-10-04,F,rep,MN,5.0,0,Democrat,https://omar.house.gov,1730 Longworth House Office Building Washington DC 20515-2305,202-225-4755,0,0,Ilhan,0,0,0,O000173,0,N00043581,0,H8MN05239,0,412791,171628.0,Ilhan Omar,0,21950.0,Ilhan Omar
Stauber,Pete,0,0,0,Pete Stauber,1966-05-10,M,rep,MN,8.0,0,Republican,https://stauber.house.gov,461 Cannon House Office Building Washington DC 20515-2308,202-225-6211,0,0,RepPeteStauber,0,0,0,S001212,0,N00041511,0,H8MN08043,0,412792,159954.0,Pete Stauber,0,21969.0,Pete Stauber
Guest,Michael,0,0,0,Michael Guest,1970-02-04,M,rep,MS,3.0,0,Republican,https://guest.house.gov,418 Cannon House Office Building Washington DC 20515-2403,202-225-5031,0,0,RepMichaelGuest,0,0,0,G000591,0,N00042458,0,H8MS03125,0,412793,0,Michael Guest,0,21927.0,Michael Guest (politician)
Armstrong,Kelly,0,0,0,Kelly Armstrong,1976-10-08,M,rep,ND,0.0,0,Republican,https://armstrong.house.gov,1740 Longworth House Office Building Washington DC 20515-3400,202-225-2611,0,0,RepArmstrongND,0,0,0,A000377,0,N00042868,0,H8ND00096,0,412794,139338.0,Kelly Armstrong,0,21901.0,Kelly Armstrong
Pappas,Chris,0,0,0,Chris Pappas,1980-06-04,M,rep,NH,1.0,0,Democrat,https://pappas.house.gov,319 Cannon House Office Building Washington DC 20515-2901,202-225-5456,0,0,RepChrisPappas,0,0,0,P000614,0,N00042161,0,H8NH01210,0,412795,42635.0,Chris Pappas,0,21951.0,Chris Pappas (politician)
Van Drew,Jefferson,0,0,0,Jefferson Van Drew,1953-02-23,M,rep,NJ,2.0,0,Republican,https://vandrew.house.gov,2447 Rayburn House Office Building Washington DC 20515-3002,202-225-6572,0,0,0,0,0,0,V000133,0,N00042164,0,H8NJ02166,0,412796,24685.0,Jeff Van Drew,0,21980.0,Jeff Van Drew
Kim,Andy,0,0,0,Andy Kim,1982-07-12,M,rep,NJ,3.0,0,Democrat,https://kim.house.gov,2444 Rayburn House Office Building Washington DC 20515-3003,202-225-4765,0,0,RepAndyKimNJ,0,0,0,K000394,0,N00041370,0,H8NJ03206,0,412797,179640.0,Andrew Kim (New Jersey),0,21937.0,Andy Kim (politician)
Malinowski,Tom,0,0,0,Tom Malinowski,1965-09-23,M,rep,NJ,7.0,0,Democrat,https://malinowski.house.gov,1318 Longworth House Office Building Washington DC 20515-3007,202-225-5361,0,0,RepMalinowski,0,0,0,M001203,0,N00041843,0,H8NJ07223,0,412798,179645.0,Tom Malinowski,0,21942.0,Tom Malinowski
Sherrill,Mikie,0,0,0,Mikie Sherrill,1972-01-19,F,rep,NJ,11.0,0,Democrat,https://sherrill.house.gov,1414 Longworth House Office Building Washington DC 20515-3011,202-225-5034,0,0,RepSherrill,0,0,0,S001207,0,N00041154,0,H8NJ11142,0,412799,179651.0,Mikie Sherrill,0,21964.0,Mikie Sherrill
Lee,Susie,0,0,0,Susie Lee,1966-11-07,F,rep,NV,3.0,0,Democrat,https://susielee.house.gov,365 Cannon House Office Building Washington DC 20515-2803,202-225-3252,0,0,RepSusieLee,0,0,0,L000590,0,N00037247,0,H6NV04020,0,412802,169344.0,Susie Lee,0,21938.0,Susie Lee
Ocasio-Cortez,Alexandria,0,0,0,Alexandria Ocasio-Cortez,1989-10-13,F,rep,NY,14.0,0,Democrat,https://ocasio-cortez.house.gov,216 Cannon House Office Building Washington DC 20515-3214,202-225-3965,0,0,RepAOC,0,0,0,O000172,0,N00041162,0,H8NY15148,0,412804,180416.0,Alexandria Ocasio-Cortez,0,21949.0,Alexandria Ocasio-Cortez
Delgado,Antonio,0,0,0,Antonio Delgado,1977-01-19,M,rep,NY,19.0,0,Democrat,https://delgado.house.gov,1007 Longworth House Office Building Washington DC 20515-3219,202-225-5614,0,0,repdelgado,0,0,0,D000630,0,N00040741,0,H8NY19181,0,412805,180313.0,Antonio Delgado (New York),0,21916.0,Antonio Delgado (politician)
Gonzalez,Anthony,0,0,0,Anthony Gonzalez,1984-09-19,M,rep,OH,16.0,0,Republican,https://anthonygonzalez.house.gov,2458 Rayburn House Office Building Washington DC 20515-3516,202-225-3876,0,0,RepAGonzalez,0,0,0,G000588,0,N00041690,0,H8OH16124,0,412807,178867.0,Anthony Gonzalez,0,21924.0,Anthony Gonzalez
Dean,Madeleine,0,0,0,Madeleine Dean,1959-06-06,F,rep,PA,4.0,0,Democrat,https://dean.house.gov,120 Cannon House Office Building Washington DC 20515-3804,202-225-4731,0,0,RepDean,0,0,0,D000631,0,N00042894,0,H8PA04116,0,412809,136484.0,Madeleine Dean,0,21915.0,Madeleine Dean
Houlahan,Chrissy,0,0,0,Chrissy Houlahan,1967-06-05,F,rep,PA,6.0,0,Democrat,https://houlahan.house.gov,1218 Longworth House Office Building Washington DC 20515-3806,202-225-4315,0,0,RepHoulahan,0,0,0,H001085,0,N00040949,0,H8PA06087,0,412810,178893.0,Chrissy Houlahan,0,21934.0,Chrissy Houlahan
Meuser,Daniel,0,0,0,Daniel Meuser,1964-02-10,M,rep,PA,9.0,0,Republican,https://meuser.house.gov,414 Cannon House Office Building Washington DC 20515-3809,202-225-6511,0,0,RepMeuser,0,0,0,M001204,0,N00029416,0,H8PA10147,0,412811,102438.0,Dan Meuser,0,21945.0,Dan Meuser
Joyce,John,0,0,0,John Joyce,1957-02-08,M,rep,PA,13.0,0,Republican,https://johnjoyce.house.gov,1221 Longworth House Office Building Washington DC 20515-3813,202-225-2431,0,0,RepJohnJoyce,0,0,0,J000302,0,N00043242,0,H8PA13125,0,412812,178911.0,John Joyce (Pennsylvania),0,21936.0,John Joyce (American politician)
Reschenthaler,Guy,0,0,0,Guy Reschenthaler,1983-04-17,M,rep,PA,14.0,0,Republican,https://reschenthaler.house.gov,409 Cannon House Office Building Washington DC 20515-3814,202-225-2065,0,0,GReschenthaler,0,0,0,R000610,0,N00041871,0,H8PA18199,0,412813,166004.0,Guy Reschenthaler,0,21956.0,Guy Reschenthaler
Timmons,William,R.,0,0,William R. Timmons IV,1984-04-30,M,rep,SC,4.0,0,Republican,https://timmons.house.gov,267 Cannon House Office Building Washington DC 20515-4004,202-225-6030,0,0,RepTimmons,0,0,0,T000480,0,N00042715,0,H8SC04250,0,412815,168923.0,William Timmons,0,21974.0,William Timmons
Johnson,Dusty,0,0,0,Dusty Johnson,1976-09-30,M,rep,SD,0.0,0,Republican,https://dustyjohnson.house.gov,1714 Longworth House Office Building Washington DC 20515-4100,202-225-2801,0,0,RepDustyJohnson,0,0,0,J000301,0,N00040559,0,H8SD01055,0,412816,48307.0,Dusty Johnson,0,21935.0,Dusty Johnson
Burchett,Tim,0,0,0,Tim Burchett,1964-08-25,M,rep,TN,2.0,0,Republican,https://burchett.house.gov,1122 Longworth House Office Building Washington DC 20515-4202,202-225-5435,0,0,RepTimBurchett,0,0,0,B001309,0,N00041594,0,H8TN02119,0,412817,24379.0,Tim Burchett,0,21905.0,Tim Burchett
Rose,John,W.,0,0,John Rose,1965-02-23,M,rep,TN,6.0,0,Republican,https://johnrose.house.gov,1124 Longworth House Office Building Washington DC 20515-4206,202-225-4231,0,0,RepJohnRose,0,0,0,R000612,0,N00041599,0,H8TN06094,0,412818,180452.0,John Rose (Tennessee),0,21959.0,John Rose (Tennessee politician)
Green,Mark,E.,0,0,Mark E. Green,1964-11-08,M,rep,TN,7.0,0,Republican,https://markgreen.house.gov,2446 Rayburn House Office Building Washington DC 20515-4207,202-225-2811,0,0,RepMarkGreen,0,0,0,G000590,0,N00041873,0,H8TN07076,0,412819,139030.0,Mark Green (Tennessee),0,21926.0,Mark E. Green
Crenshaw,Dan,0,0,0,Dan Crenshaw,1984-03-14,M,rep,TX,2.0,0,Republican,https://crenshaw.house.gov,413 Cannon House Office Building Washington DC 20515-4302,202-225-6565,0,0,RepDanCrenshaw,0,0,0,C001120,0,N00042224,0,H8TX02166,0,412820,177270.0,Daniel Crenshaw,0,21911.0,Dan Crenshaw
Taylor,Van,0,0,0,Van Taylor,1972-08-01,M,rep,TX,3.0,0,Republican,https://vantaylor.house.gov,1404 Longworth House Office Building Washington DC 20515-4303,202-225-4201,0,0,RepVanTaylor,0,0,0,T000479,0,N00027709,0,H8TX03123,0,412821,147737.0,Van Taylor,0,21973.0,Van Taylor
Gooden,Lance,0,0,0,Lance Gooden,1982-12-01,M,rep,TX,5.0,0,Republican,https://gooden.house.gov,1722 Longworth House Office Building Washington DC 20515-4305,202-225-3484,0,0,0,0,0,0,G000589,0,N00042237,0,H8TX05144,0,412822,177282.0,Lance Gooden,0,21925.0,Lance Gooden
Fletcher,Lizzie,0,0,0,Lizzie Fletcher,1975-02-13,F,rep,TX,7.0,0,Democrat,https://fletcher.house.gov,119 Cannon House Office Building Washington DC 20515-4307,202-225-2571,0,0,RepFletcher,0,0,0,F000468,0,N00041194,0,H8TX07140,0,412824,177031.0,Lizzie Pannill Fletcher,0,21919.0,Lizzie Fletcher
Escobar,Veronica,0,0,0,Veronica Escobar,1969-09-15,F,rep,TX,16.0,0,Democrat,https://escobar.house.gov,1505 Longworth House Office Building Washington DC 20515-4316,202-225-4831,0,0,RepEscobar,0,0,0,E000299,0,N00041702,0,H8TX16109,0,412825,99345.0,Veronica Escobar,0,21917.0,Veronica Escobar
Roy,Chip,0,0,0,Chip Roy,1972-08-07,M,rep,TX,21.0,0,Republican,https://roy.house.gov,1005 Longworth House Office Building Washington DC 20515-4321,202-225-4236,0,0,RepChipRoy,0,0,0,R000614,0,N00042268,0,H8TX21307,0,412826,177319.0,Chip Roy,0,21961.0,Chip Roy
Garcia,Sylvia,R.,0,0,Sylvia R. Garcia,1950-09-06,F,rep,TX,29.0,0,Democrat,https://sylviagarcia.house.gov,1620 Longworth House Office Building Washington DC 20515-4329,202-225-1688,0,0,RepSylviaGarcia,0,0,0,G000587,0,N00042282,0,H8TX29052,0,412827,49734.0,Sylvia Garcia,0,21922.0,Sylvia Garcia
Allred,Colin,Z.,0,0,Colin Z. Allred,1983-04-15,M,rep,TX,32.0,0,Democrat,https://allred.house.gov,114 Cannon House Office Building Washington DC 20515-4332,202-225-2231,0,0,RepColinAllred,0,0,0,A000376,0,N00040989,0,H8TX32098,0,412828,177357.0,Colin Allred,0,21900.0,Colin Allred
Luria,Elaine,G.,0,0,Elaine G. Luria,1975-08-15,F,rep,VA,2.0,0,Democrat,https://luria.house.gov,412 Cannon House Office Building Washington DC 20515-4602,202-225-4215,0,0,RepElaineLuria,0,0,0,L000591,0,N00042293,0,H8VA02111,0,412830,179677.0,Elaine Luria,0,21941.0,Elaine Luria
Cline,Ben,0,0,0,Ben Cline,1972-02-29,M,rep,VA,6.0,0,Republican,https://cline.house.gov,2443 Rayburn House Office Building Washington DC 20515-4606,202-225-5431,0,0,RepBenCline,0,0,0,C001118,0,N00042296,0,H8VA06104,0,412832,50959.0,Ben Cline,0,21908.0,Ben Cline
Spanberger,Abigail,Davis,0,0,Abigail Davis Spanberger,1979-08-07,F,rep,VA,7.0,0,Democrat,https://spanberger.house.gov,1431 Longworth House Office Building Washington DC 20515-4607,202-225-2815,0,0,RepSpanberger,0,0,0,S001209,0,N00041418,0,H8VA07094,0,412833,179682.0,Abigail Spanberger,0,21966.0,Abigail Spanberger
Wexton,Jennifer,0,0,0,Jennifer Wexton,1968-05-27,F,rep,VA,10.0,0,Democrat,https://wexton.house.gov,1217 Longworth House Office Building Washington DC 20515-4610,202-225-5136,0,0,RepWexton,0,0,0,W000825,0,N00041002,0,H8VA10106,0,412834,147013.0,Jennifer Wexton,0,21983.0,Jennifer Wexton
Schrier,Kim,0,0,0,Kim Schrier,1968-08-23,F,rep,WA,8.0,0,Democrat,https://schrier.house.gov,1123 Longworth House Office Building Washington DC 20515-4708,202-225-7761,0,0,RepKimSchrier,0,0,0,S001216,0,N00041606,0,H8WA08189,0,412835,181124.0,Kim Schrier,0,21962.0,Kim Schrier
Steil,Bryan,0,0,0,Bryan Steil,1981-03-30,M,rep,WI,1.0,0,Republican,https://steil.house.gov,1526 Longworth House Office Building Washington DC 20515-4901,202-225-3031,0,0,RepBryanSteil,0,0,0,S001213,0,N00043379,0,H8WI01156,0,412836,181289.0,Bryan Steil,0,21970.0,Bryan Steil
Miller,Carol,D.,0,0,Carol D. Miller,1950-11-04,F,rep,WV,3.0,0,Republican,https://miller.house.gov,465 Cannon House Office Building Washington DC 20515-4803,202-225-3452,0,0,RepCarolMiller,0,0,0,M001205,0,N00041542,0,H8WV03097,0,412837,52123.0,Carol Miller (West Virginia),0,21946.0,Carol Miller (politician)
Scott,Rick,0,0,0,Rick Scott,1952-12-01,M,sen,FL,0,1.0,Republican,https://www.rickscott.senate.gov,502 Hart Senate Office Building Washington DC 20510,202-224-5274,https://www.rickscott.senate.gov/contact/contact,0,SenRickScott,RickScottSenOffice,0,UC-Y9pFmW4PYGZHkC8lcqSkQ,S001217,0,N00043290,S404,S8FL00273,0,412838,124204.0,Rick Scott,0,41903.0,Rick Scott
Braun,Mike,0,0,0,Mike Braun,1954-03-24,M,sen,IN,0,1.0,Republican,https://www.braun.senate.gov,404 Russell Senate Office Building Washington DC 20510,202-224-4814,https://www.braun.senate.gov/contact-mike,0,SenatorBraun,0,0,0,B001310,0,N00041731,S397,S8IN00171,0,412839,148564.0,Mike Braun,0,41900.0,Mike Braun
Hawley,Joshua,0,0,Josh,Josh Hawley,1979-12-31,M,sen,MO,0,1.0,Republican,https://www.hawley.senate.gov,115 Russell Senate Office Building Washington DC 20510,202-224-6154,https://www.hawley.senate.gov/contact-senator-hawley,0,SenHawleyPress,0,0,0,H001089,0,N00041620,S399,S8MO00160,0,412840,169716.0,Josh Hawley,0,41901.0,Josh Hawley
Romney,Mitt,0,0,0,Mitt Romney,1947-03-12,M,sen,UT,0,1.0,Republican,https://www.romney.senate.gov,354 Russell Senate Office Building Washington DC 20510,202-224-5251,https://www.romney.senate.gov/contact-senator-romney,0,SenatorRomney,0,0,0,R000615,0,N00000286,S401,"S8UT00176,S4MA00143",0,412841,21942.0,Mitt Romney,0,41902.0,Mitt Romney
